service,page_kind,priority,risk,action,editor_status,cms_override,cms_override_enabled,slug,target_keyword,url,word_count,unique_word_count,faq_count,image_count,empty_alt_count,unique_alt_count,incoming_internal_links,unique_image_src_count,linked_from_parent,sitemap_included,title_chars,description_chars,nearest_keyword_url,nearest_keyword_similarity,nearest_content_url,nearest_content_similarity,nearest_template_url,nearest_template_similarity,title,h1
"geburtstage","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","duisburg","Live Musik Geburtstag Duisburg","https://kim-marie-borger.com/geburtstage/duisburg/","1243","417","8","5","0","3","68","3","true","true","49","145","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/moenchengladbach/","0.6759","https://kim-marie-borger.com/geburtstage/moenchengladbach/","0.9291","Live Musik Geburtstag Duisburg | Viola für Feiern","Live Musik zum Geburtstag in Duisburg: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","erkrath","Live Musik Geburtstag Erkrath","https://kim-marie-borger.com/geburtstage/erkrath/","1234","413","8","5","0","3","6","3","false","true","48","143","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/remscheid/","0.6856","https://kim-marie-borger.com/geburtstage/hilden/","0.9376","Live Musik Geburtstag Erkrath | Viola für Feiern","Live Musik zum Geburtstag in Erkrath: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","essen","Live Musik Geburtstag Essen","https://kim-marie-borger.com/geburtstage/essen/","1247","417","8","5","0","3","68","3","true","true","46","139","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/dortmund/","0.6804","https://kim-marie-borger.com/geburtstage/bochum/","0.9312","Live Musik Geburtstag Essen | Viola für Feiern","Live Musik zum Geburtstag in Essen: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","gelsenkirchen","Live Musik Geburtstag Gelsenkirchen","https://kim-marie-borger.com/geburtstage/gelsenkirchen/","1384","429","8","5","0","3","6","3","false","true","54","133","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/krefeld/","0.655","https://kim-marie-borger.com/geburtstage/oberhausen/","0.9409","Live Musik Geburtstag Gelsenkirchen | Viola für Feiern","Live Musik zum Geburtstag in Gelsenkirchen, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","haan","Live Musik Geburtstag Haan","https://kim-marie-borger.com/geburtstage/haan/","1382","429","8","5","0","3","6","3","false","true","45","115","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/hagen/","0.6608","https://kim-marie-borger.com/geburtstage/hagen/","0.9448","Live Musik Geburtstag Haan | Viola für Feiern","Live Musik zum Geburtstag in Haan, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","risk-pass-2026-06-16-review-needed","true","true","hagen","Live Musik Geburtstag Hagen","https://kim-marie-borger.com/geburtstage/hagen/","1382","429","8","5","0","3","6","3","false","true","46","117","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/haan/","0.6608","https://kim-marie-borger.com/geburtstage/haan/","0.9448","Live Musik Geburtstag Hagen | Viola für Feiern","Live Musik zum Geburtstag in Hagen, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","heiligenhaus","Live Musik Geburtstag Heiligenhaus","https://kim-marie-borger.com/geburtstage/heiligenhaus/","1370","425","8","5","0","3","6","3","false","true","53","131","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/aachen/","0.6534","https://kim-marie-borger.com/geburtstage/velbert/","0.9485","Live Musik Geburtstag Heiligenhaus | Viola für Feiern","Live Musik zum Geburtstag in Heiligenhaus, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","herne","Live Musik Geburtstag Herne","https://kim-marie-borger.com/geburtstage/herne/","1393","427","8","5","0","3","6","3","false","true","46","117","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/aachen/","0.6471","https://kim-marie-borger.com/geburtstage/paderborn/","0.9354","Live Musik Geburtstag Herne | Viola für Feiern","Live Musik zum Geburtstag in Herne, die persönlich bleibt."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","hilden","Live Musik Geburtstag Hilden","https://kim-marie-borger.com/geburtstage/hilden/","1241","413","8","5","0","3","6","3","false","true","47","141","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/ratingen/","0.6891","https://kim-marie-borger.com/geburtstage/erkrath/","0.9376","Live Musik Geburtstag Hilden | Viola für Feiern","Live Musik zum Geburtstag in Hilden: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","iserlohn","Live Musik Geburtstag Iserlohn","https://kim-marie-borger.com/geburtstage/iserlohn/","1376","429","8","5","0","3","6","3","false","true","49","123","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/krefeld/","0.6582","https://kim-marie-borger.com/geburtstage/krefeld/","0.9426","Live Musik Geburtstag Iserlohn | Viola für Feiern","Live Musik zum Geburtstag in Iserlohn, die persönlich bleibt."
"geburtstage","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","koeln","Live Musik Geburtstag Köln","https://kim-marie-borger.com/geburtstage/koeln/","1148","407","8","5","0","3","71","3","true","true","45","137","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/wuppertal/","0.6002","https://kim-marie-borger.com/geburtstage/wuppertal/","0.8902","Live Musik Geburtstag Köln | Viola für Feiern","Live-Musik zum Geburtstag in Köln für einen echten Lieblingsmoment."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","krefeld","Live Musik Geburtstag Krefeld","https://kim-marie-borger.com/geburtstage/krefeld/","1372","428","8","5","0","3","6","3","false","true","48","121","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/moers/","0.6589","https://kim-marie-borger.com/geburtstage/moers/","0.9446","Live Musik Geburtstag Krefeld | Viola für Feiern","Live Musik zum Geburtstag in Krefeld, die persönlich bleibt."
"geburtstage","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","kreis-mettmann","Live Musik Geburtstag Kreis Mettmann","https://kim-marie-borger.com/geburtstage/kreis-mettmann/","1380","439","8","5","0","3","29","3","false","true","55","135","https://kim-marie-borger.com/geburtstage/mettmann/","0.8889","https://kim-marie-borger.com/geburtstage/rhein-kreis-neuss/","0.5649","https://kim-marie-borger.com/geburtstage/rhein-kreis-neuss/","0.9","Live Musik Geburtstag Kreis Mettmann | Viola für Feiern","Live Musik zum Geburtstag im Kreis Mettmann, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","langenfeld","Live Musik Geburtstag Langenfeld","https://kim-marie-borger.com/geburtstage/langenfeld/","1382","428","8","5","0","3","6","3","false","true","51","127","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/haan/","0.6608","https://kim-marie-borger.com/geburtstage/haan/","0.9448","Live Musik Geburtstag Langenfeld | Viola für Feiern","Live Musik zum Geburtstag in Langenfeld, die persönlich bleibt."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","leverkusen","Live Musik Geburtstag Leverkusen","https://kim-marie-borger.com/geburtstage/leverkusen/","1232","413","8","5","0","3","7","3","false","true","51","149","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/solingen/","0.6877","https://kim-marie-borger.com/geburtstage/mettmann/","0.9311","Live Musik Geburtstag Leverkusen | Viola für Feiern","Live Musik zum Geburtstag in Leverkusen: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","meerbusch","Live Musik Geburtstag Meerbusch","https://kim-marie-borger.com/geburtstage/meerbusch/","1370","425","8","5","0","3","6","3","false","true","50","125","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/aachen/","0.6534","https://kim-marie-borger.com/geburtstage/aachen/","0.9443","Live Musik Geburtstag Meerbusch | Viola für Feiern","Live Musik zum Geburtstag in Meerbusch, die persönlich bleibt."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","mettmann","Live Musik Geburtstag Mettmann","https://kim-marie-borger.com/geburtstage/mettmann/","1242","416","8","5","0","3","6","3","false","true","49","145","https://kim-marie-borger.com/geburtstage/kreis-mettmann/","0.8889","https://kim-marie-borger.com/geburtstage/solingen/","0.6866","https://kim-marie-borger.com/geburtstage/erkrath/","0.9321","Live Musik Geburtstag Mettmann | Viola für Feiern","Live Musik zum Geburtstag in Mettmann: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","moenchengladbach","Live Musik Geburtstag Mönchengladbach","https://kim-marie-borger.com/geburtstage/moenchengladbach/","1227","415","8","5","0","3","6","3","false","true","56","159","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/ratingen/","0.6864","https://kim-marie-borger.com/geburtstage/ratingen/","0.9452","Live Musik Geburtstag Mönchengladbach | Viola für Feiern","Live Musik zum Geburtstag in Mönchengladbach: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","moers","Live Musik Geburtstag Moers","https://kim-marie-borger.com/geburtstage/moers/","1372","428","8","5","0","3","6","3","false","true","46","117","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/unna/","0.6712","https://kim-marie-borger.com/geburtstage/recklinghausen/","0.9559","Live Musik Geburtstag Moers | Viola für Feiern","Live Musik zum Geburtstag in Moers, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","monheim-am-rhein","Live Musik Geburtstag Monheim am Rhein","https://kim-marie-borger.com/geburtstage/monheim-am-rhein/","1424","426","8","5","0","3","6","3","false","true","57","139","https://kim-marie-borger.com/geburtstage/rhein-ruhr/","0.8","https://kim-marie-borger.com/geburtstage/aachen/","0.6554","https://kim-marie-borger.com/geburtstage/aachen/","0.9426","Live Musik Geburtstag Monheim am Rhein | Viola für Feiern","Live Musik zum Geburtstag in Monheim am Rhein, die persönlich bleibt."
"geburtstage","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","muelheim-an-der-ruhr","Live Musik Geburtstag Mülheim an der Ruhr","https://kim-marie-borger.com/geburtstage/muelheim-an-der-ruhr/","1462","427","8","5","0","3","6","3","false","true","60","145","https://kim-marie-borger.com/geburtstage/rhein-ruhr/","0.8","https://kim-marie-borger.com/geburtstage/aachen/","0.639","https://kim-marie-borger.com/geburtstage/aachen/","0.9302","Live Musik Geburtstag Mülheim an der Ruhr | Viola für Feiern","Live Musik zum Geburtstag in Mülheim an der Ruhr, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","muenster","Live Musik Geburtstag Münster","https://kim-marie-borger.com/geburtstage/muenster/","1382","429","8","5","0","3","6","3","false","true","48","121","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/haan/","0.6608","https://kim-marie-borger.com/geburtstage/bielefeld/","0.9469","Live Musik Geburtstag Münster | Viola für Feiern","Live Musik zum Geburtstag in Münster, die persönlich bleibt."
"geburtstage","local","P2","medium","ok","manual-priority-local-seo-2026-06-22","true","true","neuss","Live Musik Geburtstag Neuss","https://kim-marie-borger.com/geburtstage/neuss/","1246","412","8","5","0","3","69","3","true","true","46","139","https://kim-marie-borger.com/geburtstage/rhein-kreis-neuss/","0.8","https://kim-marie-borger.com/geburtstage/moenchengladbach/","0.6766","https://kim-marie-borger.com/geburtstage/ratingen/","0.9273","Live Musik Geburtstag Neuss | Viola für Feiern","Live Musik zum Geburtstag in Neuss: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","low","ok","rewritten-batch-16-stretched-review-needed","true","true","nordrhein-westfalen","Live Musik Geburtstag Nordrhein-Westfalen","https://kim-marie-borger.com/geburtstage/nordrhein-westfalen/","1369","423","8","5","0","3","6","3","false","true","60","145","https://kim-marie-borger.com/geburtstage/aachen/","0.6667","https://kim-marie-borger.com/geburtstage/rhein-ruhr/","0.5117","https://kim-marie-borger.com/geburtstage/rheinland/","0.8605","Live Musik Geburtstag Nordrhein-Westfalen | Viola für Feiern","Live Musik zum Geburtstag in Nordrhein-Westfalen, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","oberhausen","Live Musik Geburtstag Oberhausen","https://kim-marie-borger.com/geburtstage/oberhausen/","1376","428","8","5","0","3","6","3","false","true","51","127","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/krefeld/","0.6582","https://kim-marie-borger.com/geburtstage/krefeld/","0.9426","Live Musik Geburtstag Oberhausen | Viola für Feiern","Live Musik zum Geburtstag in Oberhausen, die persönlich bleibt."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","paderborn","Live Musik Geburtstag Paderborn","https://kim-marie-borger.com/geburtstage/paderborn/","1374","426","8","5","0","3","6","3","false","true","50","125","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/aachen/","0.6782","https://kim-marie-borger.com/geburtstage/aachen/","0.9547","Live Musik Geburtstag Paderborn | Viola für Feiern","Live Musik zum Geburtstag in Paderborn, die persönlich bleibt."
"geburtstage","local","P2","high","rewrite-differentiate","manual-priority-local-seo-2026-06-22","true","true","ratingen","Live Musik Geburtstag Ratingen","https://kim-marie-borger.com/geburtstage/ratingen/","1228","412","8","5","0","3","69","3","true","true","49","145","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/hilden/","0.6891","https://kim-marie-borger.com/geburtstage/moenchengladbach/","0.9452","Live Musik Geburtstag Ratingen | Viola für Feiern","Live Musik zum Geburtstag in Ratingen: konkret geplant nach Ort und Ablauf."
"geburtstage","local","P3","medium","ok","rewritten-batch-16-stretched-review-needed","true","true","recklinghausen","Live Musik Geburtstag Recklinghausen","https://kim-marie-borger.com/geburtstage/recklinghausen/","1372","428","8","5","0","3","6","3","false","true","55","135","https://kim-marie-borger.com/geburtstage/aachen/","0.75","https://kim-marie-borger.com/geburtstage/krefeld/","0.6589","https://kim-marie-borger.com/geburtstage/moers/","0.9559","Live Musik Geburtstag Recklinghausen | Viola für Feiern","Live Musik zum Geburtstag in Recklinghausen, die persönlich bleibt."
